### first equation  : (1 * (1 + (2 * 6))) = 13
### second equation : ( (1 + 1) * (2 * 6) ) = 24

(3, 3, 5, 1) ('*', '+', '*') [24] [30]
(3, 3, 5, 2) ('+', '*', '+') [24] [16]
(3, 3, 5, 3) ('+', '*', '*') [48] [24]
(3, 3, 5, 4) ('-', '*', '+') [24] [0]
(3, 3, 5, 5) ('-', '/', '*') [5.3333333333333339] [24.0]
(3, 3, 5, 6) ('*', '-', '+') [24] [0]
(3, 3, 5, 6) ('-', '+', '*') [30] [24]
(3, 3, 5, 6) ('-', '-', '*') [24] [30]
(3, 3, 5, 9) ('*', '+', '-') [21] [24]
(3, 3, 5, 10) ('+', '*', '+') [48] [24]
(3, 3, 5, 10) ('*', '+', '-') [24] [30]
(3, 3, 6, 1) ('+', '*', '+') [24] [16]
(3, 3, 6, 3) ('+', '+', '*') [24] [24]
(3, 3, 6, 3) ('-', '*', '+') [24] [0]
(3, 3, 6, 4) ('+', '-', '*') [24] [24]
(3, 3, 6, 4) ('*', '/', '*') [24.0] [24.0]
(3, 3, 6, 4) ('-', '+', '*') [24] [18]
(3, 3, 6, 4) ('-', '-', '*') [18] [24]
(3, 3, 6, 4) ('/', '*', '*') [24.0] [2.6666666666666665]
(3, 3, 6, 4) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 3, 6, 5) ('*', '-', '+') [24] [0]
(3, 3, 6, 5) ('-', '+', '*') [30] [24]
(3, 3, 6, 5) ('-', '-', '*') [24] [30]
(3, 3, 6, 9) ('+', '*', '+') [48] [24]
(3, 3, 6, 10) ('*', '+', '-') [21] [24]
(3, 3, 7, 1) ('+', '*', '*') [24] [16]
(3, 3, 7, 2) ('-', '*', '+') [24] [0]
(3, 3, 7, 4) ('*', '-', '+') [24] [0]
(3, 3, 7, 8) ('+', '*', '+') [48] [24]
(3, 3, 7, 9) ('+', '/', '*') [24.0] [64.0]
(3, 3, 8, 1) ('-', '*', '+') [24] [0]
(3, 3, 8, 3) ('+', '-', '*') [24] [24]
(3, 3, 8, 3) ('*', '-', '+') [24] [0]
(3, 3, 8, 3) ('*', '/', '*') [24.0] [24.0]
(3, 3, 8, 3) ('-', '+', '*') [24] [18]
(3, 3, 8, 3) ('-', '-', '*') [18] [24]
(3, 3, 8, 3) ('/', '*', '*') [24.0] [2.6666666666666665]
(3, 3, 8, 3) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 3, 8, 7) ('+', '*', '+') [48] [24]
(3, 3, 8, 10) ('+', '+', '+') [24] [24]
(3, 3, 9, 1) ('-', '*', '*') [24] [0]
(3, 3, 9, 2) ('+', '+', '*') [24] [24]
(3, 3, 9, 2) ('*', '-', '+') [24] [0]
(3, 3, 9, 6) ('+', '*', '+') [48] [24]
(3, 3, 9, 7) ('+', '/', '*') [24.0] [64.0]
(3, 3, 9, 9) ('+', '+', '+') [24] [24]
(3, 3, 9, 9) ('-', '/', '*') [24.0] [80.0]
(3, 3, 10, 1) ('*', '-', '+') [24] [0]
(3, 3, 10, 3) ('-', '+', '*') [30] [24]
(3, 3, 10, 3) ('-', '-', '*') [24] [30]
(3, 3, 10, 5) ('+', '*', '+') [48] [24]
(3, 3, 10, 8) ('+', '+', '+') [24] [24]
(3, 4, 1, 1) ('*', '*', '+') [24] [24]
(3, 4, 1, 2) ('*', '*', '*') [24] [24]
(3, 4, 1, 2) ('*', '*', '/') [24.0] [24.0]
(3, 4, 1, 3) ('*', '+', '+') [24] [28]
(3, 4, 1, 3) ('*', '*', '-') [24] [24]
(3, 4, 1, 4) ('*', '+', '*') [24] [28]
(3, 4, 1, 4) ('*', '+', '/') [24.0] [28.0]
(3, 4, 1, 5) ('*', '+', '-') [24] [28]
(3, 4, 2, 1) ('*', '*', '*') [24] [24]
(3, 4, 2, 2) ('*', '+', '+') [24] [28]
(3, 4, 2, 2) ('*', '+', '*') [24] [28]
(3, 4, 2, 4) ('*', '*', '-') [24] [24]
(3, 4, 2, 4) ('*', '*', '/') [24.0] [24.0]
(3, 4, 2, 6) ('+', '*', '*') [51] [24]
(3, 4, 2, 6) ('*', '+', '-') [24] [28]
(3, 4, 2, 6) ('*', '-', '*') [24] [12]
(3, 4, 2, 8) ('*', '+', '/') [24.0] [28.0]
(3, 4, 2, 9) ('*', '/', '*') [13.5] [24.0]
(3, 4, 2, 9) ('/', '*', '*') [24.0] [1.5]
(3, 4, 2, 10) ('+', '*', '+') [51] [24]
(3, 4, 2, 10) ('*', '-', '+') [24] [12]
(3, 4, 3, 1) ('*', '+', '+') [24] [28]
(3, 4, 3, 4) ('+', '*', '*') [51] [24]
(3, 4, 3, 4) ('*', '-', '*') [24] [12]
(3, 4, 3, 5) ('*', '*', '-') [24] [24]
(3, 4, 3, 6) ('*', '*', '/') [24.0] [24.0]
(3, 4, 3, 6) ('*', '/', '*') [13.5] [24.0]
(3, 4, 3, 6) ('/', '*', '*') [24.0] [1.5]
(3, 4, 3, 7) ('*', '+', '-') [24] [28]
(3, 4, 3, 8) ('*', '-', '*') [60] [24]
(3, 4, 3, 8) ('/', '-', '*') [6.666666666666667] [24.0]
(3, 4, 3, 9) ('+', '*', '+') [51] [24]
(3, 4, 3, 9) ('*', '-', '+') [24] [12]
(3, 4, 4, 1) ('*', '+', '*') [24] [28]
(3, 4, 4, 3) ('+', '*', '*') [51] [24]
(3, 4, 4, 3) ('*', '-', '*') [24] [12]
(3, 4, 4, 6) ('*', '*', '-') [24] [24]
(3, 4, 4, 6) ('*', '-', '*') [60] [24]
(3, 4, 4, 6) ('/', '-', '*') [6.666666666666667] [24.0]
(3, 4, 4, 8) ('+', '*', '+') [51] [24]
(3, 4, 4, 8) ('*', '+', '-') [24] [28]
(3, 4, 4, 8) ('*', '*', '/') [24.0] [24.0]
(3, 4, 4, 8) ('*', '-', '+') [24] [12]
(3, 4, 4, 8) ('*', '/', '*') [24.0] [42.666666666666664]
(3, 4, 4, 8) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 4, 4, 9) ('-', '*', '*') [141] [24]
(3, 4, 5, 5) ('+', '-', '*') [24] [26]
(3, 4, 5, 5) ('-', '-', '*') [18] [24]
(3, 4, 5, 7) ('+', '*', '+') [51] [24]
(3, 4, 5, 7) ('*', '*', '-') [24] [24]
(3, 4, 5, 7) ('*', '-', '+') [24] [12]
(3, 4, 5, 9) ('*', '+', '-') [24] [28]
(3, 4, 5, 10) ('*', '*', '/') [24.0] [24.0]
(3, 4, 6, 2) ('+', '*', '*') [51] [24]
(3, 4, 6, 2) ('*', '-', '*') [24] [12]
(3, 4, 6, 3) ('*', '/', '*') [13.5] [24.0]
(3, 4, 6, 3) ('/', '*', '*') [24.0] [1.5]
(3, 4, 6, 4) ('*', '-', '*') [60] [24]
(3, 4, 6, 4) ('/', '-', '*') [6.666666666666667] [24.0]
(3, 4, 6, 6) ('+', '*', '+') [51] [24]
(3, 4, 6, 6) ('*', '-', '+') [24] [12]
(3, 4, 6, 6) ('-', '*', '*') [141] [24]
(3, 4, 6, 8) ('*', '*', '-') [24] [24]
(3, 4, 6, 10) ('*', '+', '-') [24] [28]
(3, 4, 7, 5) ('+', '*', '+') [51] [24]
(3, 4, 7, 5) ('*', '-', '+') [24] [12]
(3, 4, 7, 9) ('*', '*', '-') [24] [24]
(3, 4, 7, 10) ('+', '+', '+') [24] [24]
(3, 4, 8, 3) ('*', '-', '*') [60] [24]
(3, 4, 8, 3) ('/', '-', '*') [6.666666666666667] [24.0]
(3, 4, 8, 4) ('+', '*', '+') [51] [24]
(3, 4, 8, 4) ('*', '-', '+') [24] [12]
(3, 4, 8, 4) ('*', '/', '*') [24.0] [42.666666666666664]
(3, 4, 8, 4) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 4, 8, 9) ('+', '+', '+') [24] [24]
(3, 4, 8, 10) ('*', '*', '-') [24] [24]
(3, 4, 8, 10) ('*', '/', '+') [13.5] [24.0]
(3, 4, 8, 10) ('/', '*', '+') [24.0] [1.5]
(3, 4, 9, 2) ('*', '/', '*') [13.5] [24.0]
(3, 4, 9, 2) ('/', '*', '*') [24.0] [1.5]
(3, 4, 9, 3) ('+', '*', '+') [51] [24]
(3, 4, 9, 3) ('*', '-', '+') [24] [12]
(3, 4, 9, 4) ('-', '*', '*') [141] [24]
(3, 4, 9, 8) ('+', '+', '+') [24] [24]
(3, 4, 9, 9) ('*', '/', '+') [13.5] [24.0]
(3, 4, 9, 9) ('/', '*', '+') [24.0] [1.5]
(3, 4, 10, 2) ('+', '*', '+') [51] [24]
(3, 4, 10, 2) ('*', '-', '+') [24] [12]
(3, 4, 10, 7) ('+', '+', '+') [24] [24]
(3, 4, 10, 8) ('*', '/', '+') [13.5] [24.0]
(3, 4, 10, 8) ('/', '*', '+') [24.0] [1.5]
(3, 5, 1, 2) ('*', '+', '+') [24] [24]
(3, 5, 1, 3) ('*', '+', '*') [24] [24]
(3, 5, 1, 3) ('*', '+', '/') [24.0] [24.0]
(3, 5, 1, 4) ('*', '+', '-') [24] [24]
(3, 5, 1, 8) ('+', '*', '+') [48] [24]
(3, 5, 1, 9) ('+', '*', '*') [48] [24]
(3, 5, 1, 9) ('+', '*', '/') [48.0] [24.0]
(3, 5, 1, 10) ('+', '*', '-') [48] [24]
(3, 5, 2, 1) ('*', '+', '+') [24] [24]
(3, 5, 2, 5) ('*', '+', '-') [24] [24]
(3, 5, 2, 6) ('*', '+', '/') [24.0] [24.0]
(3, 5, 2, 6) ('*', '-', '*') [21] [24]
(3, 5, 2, 7) ('+', '*', '+') [48] [24]
(3, 5, 2, 8) ('+', '+', '*') [24] [24]
(3, 5, 2, 10) ('*', '-', '+') [21] [24]
(3, 5, 3, 1) ('*', '+', '*') [24] [24]
(3, 5, 3, 3) ('+', '*', '*') [48] [24]
(3, 5, 3, 4) ('*', '-', '*') [21] [24]
(3, 5, 3, 6) ('+', '*', '+') [48] [24]
(3, 5, 3, 6) ('*', '+', '-') [24] [24]
(3, 5, 3, 9) ('*', '+', '/') [24.0] [24.0]
(3, 5, 3, 9) ('*', '-', '+') [21] [24]
(3, 5, 3, 10) ('*', '-', '+') [24] [26]
(3, 5, 4, 3) ('*', '-', '*') [21] [24]
(3, 5, 4, 4) ('+', '+', '*') [24] [24]
(3, 5, 4, 5) ('+', '*', '+') [48] [24]
(3, 5, 4, 7) ('*', '+', '-') [24] [24]
(3, 5, 4, 8) ('*', '-', '+') [21] [24]
(3, 5, 4, 8) ('-', '+', '*') [34] [24]
(3, 5, 4, 8) ('-', '-', '*') [24] [30]
(3, 5, 4, 9) ('*', '-', '+') [24] [26]
(3, 5, 4, 10) ('*', '/', '*') [24.0] [66.666666666666671]
(3, 5, 4, 10) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 5, 5, 4) ('+', '*', '+') [48] [24]
(3, 5, 5, 7) ('*', '-', '+') [21] [24]
(3, 5, 5, 8) ('*', '+', '-') [24] [24]
(3, 5, 5, 8) ('*', '*', '/') [24.0] [24.0]
(3, 5, 5, 8) ('*', '-', '+') [24] [26]
(3, 5, 5, 8) ('*', '/', '*') [24.0] [66.666666666666671]
(3, 5, 5, 8) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 5, 6, 2) ('*', '-', '*') [21] [24]
(3, 5, 6, 3) ('+', '*', '+') [48] [24]
(3, 5, 6, 6) ('*', '-', '+') [21] [24]
(3, 5, 6, 7) ('*', '-', '+') [24] [26]
(3, 5, 6, 8) ('/', '-', '*') [14.333333333333334] [24.0]
(3, 5, 6, 9) ('*', '+', '-') [24] [24]
(3, 5, 6, 10) ('+', '+', '+') [24] [24]
(3, 5, 7, 2) ('+', '*', '+') [48] [24]
(3, 5, 7, 5) ('*', '-', '+') [21] [24]
(3, 5, 7, 6) ('*', '-', '+') [24] [26]
(3, 5, 7, 9) ('+', '+', '+') [24] [24]
(3, 5, 7, 10) ('*', '+', '-') [24] [24]
(3, 5, 8, 1) ('+', '*', '+') [48] [24]
(3, 5, 8, 2) ('+', '+', '*') [24] [24]
(3, 5, 8, 4) ('*', '-', '+') [21] [24]
(3, 5, 8, 4) ('-', '+', '*') [34] [24]
(3, 5, 8, 4) ('-', '-', '*') [24] [30]
(3, 5, 8, 5) ('*', '-', '+') [24] [26]
(3, 5, 8, 5) ('*', '/', '*') [24.0] [66.666666666666671]
(3, 5, 8, 5) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 5, 8, 6) ('/', '-', '*') [14.333333333333334] [24.0]
(3, 5, 8, 8) ('+', '+', '+') [24] [24]
(3, 5, 9, 1) ('+', '*', '*') [48] [24]
(3, 5, 9, 3) ('*', '-', '+') [21] [24]
(3, 5, 9, 4) ('*', '-', '+') [24] [26]
(3, 5, 9, 7) ('+', '+', '+') [24] [24]
(3, 5, 10, 2) ('*', '-', '+') [21] [24]
(3, 5, 10, 3) ('*', '-', '+') [24] [26]
(3, 5, 10, 4) ('*', '/', '*') [24.0] [66.666666666666671]
(3, 5, 10, 4) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 5, 10, 6) ('+', '+', '+') [24] [24]
(3, 6, 1, 1) ('*', '+', '+') [24] [18]
(3, 6, 1, 2) ('*', '+', '*') [24] [18]
(3, 6, 1, 2) ('*', '+', '/') [24.0] [18.0]
(3, 6, 1, 3) ('*', '+', '-') [24] [18]
(3, 6, 1, 5) ('+', '*', '+') [39] [24]
(3, 6, 1, 6) ('+', '*', '*') [39] [24]
(3, 6, 1, 6) ('+', '*', '/') [39.0] [24.0]
(3, 6, 1, 7) ('+', '*', '-') [39] [24]
(3, 6, 1, 7) ('*', '-', '+') [6] [24]
(3, 6, 1, 8) ('*', '-', '*') [6] [24]
(3, 6, 1, 8) ('*', '-', '/') [6.0] [24.0]
(3, 6, 1, 9) ('*', '-', '-') [6] [24]
(3, 6, 2, 1) ('*', '+', '*') [24] [18]
(3, 6, 2, 3) ('+', '*', '*') [39] [24]
(3, 6, 2, 4) ('+', '*', '+') [39] [24]
(3, 6, 2, 4) ('*', '+', '-') [24] [18]
(3, 6, 2, 4) ('*', '+', '/') [24.0] [18.0]
(3, 6, 2, 4) ('*', '-', '*') [6] [24]
(3, 6, 2, 6) ('*', '-', '+') [6] [24]
(3, 6, 2, 6) ('*', '/', '*') [6.0] [24.0]
(3, 6, 2, 6) ('/', '*', '*') [24.0] [0.66666666666666663]
(3, 6, 2, 7) ('+', '*', '/') [24.0] [21.5]
(3, 6, 2, 7) ('*', '-', '*') [24] [42]
(3, 6, 2, 8) ('+', '*', '-') [39] [24]
(3, 6, 2, 9) ('-', '*', '/') [24.0] [-13.5]
(3, 6, 2, 10) ('*', '-', '-') [6] [24]
(3, 6, 2, 10) ('*', '/', '+') [6.0] [24.0]
(3, 6, 2, 10) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 3, 2) ('+', '*', '*') [39] [24]
(3, 6, 3, 3) ('+', '*', '+') [39] [24]
(3, 6, 3, 4) ('*', '*', '/') [24.0] [24.0]
(3, 6, 3, 4) ('*', '/', '*') [6.0] [24.0]
(3, 6, 3, 4) ('/', '*', '*') [24.0] [0.66666666666666663]
(3, 6, 3, 5) ('+', '+', '*') [24] [24]
(3, 6, 3, 5) ('*', '+', '-') [24] [18]
(3, 6, 3, 5) ('*', '-', '+') [6] [24]
(3, 6, 3, 6) ('*', '+', '/') [24.0] [18.0]
(3, 6, 3, 7) ('+', '-', '*') [18] [24]
(3, 6, 3, 7) ('-', '+', '*') [24] [12]
(3, 6, 3, 8) ('*', '+', '/') [26.0] [24.0]
(3, 6, 3, 9) ('+', '*', '-') [39] [24]
(3, 6, 3, 9) ('+', '-', '*') [24] [30]
(3, 6, 3, 9) ('*', '/', '+') [6.0] [24.0]
(3, 6, 3, 9) ('-', '-', '*') [18] [24]
(3, 6, 3, 9) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 4, 2) ('+', '*', '+') [39] [24]
(3, 6, 4, 2) ('*', '-', '*') [6] [24]
(3, 6, 4, 3) ('*', '/', '*') [6.0] [24.0]
(3, 6, 4, 3) ('/', '*', '*') [24.0] [0.66666666666666663]
(3, 6, 4, 4) ('*', '-', '+') [6] [24]
(3, 6, 4, 6) ('*', '+', '-') [24] [18]
(3, 6, 4, 8) ('*', '+', '/') [24.0] [18.0]
(3, 6, 4, 8) ('*', '/', '+') [6.0] [24.0]
(3, 6, 4, 8) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 4, 10) ('+', '*', '-') [39] [24]
(3, 6, 4, 10) ('*', '-', '+') [24] [42]
(3, 6, 5, 1) ('+', '*', '+') [39] [24]
(3, 6, 5, 3) ('+', '+', '*') [24] [24]
(3, 6, 5, 3) ('*', '-', '+') [6] [24]
(3, 6, 5, 7) ('*', '+', '-') [24] [18]
(3, 6, 5, 7) ('*', '/', '+') [6.0] [24.0]
(3, 6, 5, 7) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 5, 9) ('*', '-', '+') [24] [42]
(3, 6, 5, 10) ('+', '+', '+') [24] [24]
(3, 6, 5, 10) ('*', '+', '/') [24.0] [18.0]
(3, 6, 6, 1) ('+', '*', '*') [39] [24]
(3, 6, 6, 2) ('*', '-', '+') [6] [24]
(3, 6, 6, 2) ('*', '/', '*') [6.0] [24.0]
(3, 6, 6, 2) ('/', '*', '*') [24.0] [0.66666666666666663]
(3, 6, 6, 6) ('*', '/', '+') [6.0] [24.0]
(3, 6, 6, 6) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 6, 7) ('-', '*', '*') [249] [24]
(3, 6, 6, 8) ('*', '+', '-') [24] [18]
(3, 6, 6, 8) ('*', '*', '/') [24.0] [24.0]
(3, 6, 6, 8) ('*', '-', '+') [24] [42]
(3, 6, 6, 8) ('*', '/', '*') [24.0] [96.0]
(3, 6, 6, 8) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 6, 6, 9) ('+', '+', '+') [24] [24]
(3, 6, 7, 1) ('*', '-', '+') [6] [24]
(3, 6, 7, 2) ('*', '-', '*') [24] [42]
(3, 6, 7, 3) ('+', '-', '*') [18] [24]
(3, 6, 7, 3) ('-', '+', '*') [24] [12]
(3, 6, 7, 5) ('*', '/', '+') [6.0] [24.0]
(3, 6, 7, 5) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 7, 6) ('-', '*', '*') [249] [24]
(3, 6, 7, 7) ('*', '-', '+') [24] [42]
(3, 6, 7, 8) ('+', '+', '+') [24] [24]
(3, 6, 7, 9) ('*', '+', '-') [24] [18]
(3, 6, 8, 1) ('*', '-', '*') [6] [24]
(3, 6, 8, 4) ('*', '/', '+') [6.0] [24.0]
(3, 6, 8, 4) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 8, 6) ('*', '-', '+') [24] [42]
(3, 6, 8, 6) ('*', '/', '*') [24.0] [96.0]
(3, 6, 8, 6) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 6, 8, 7) ('+', '+', '+') [24] [24]
(3, 6, 8, 9) ('/', '-', '*') [22.0] [24.0]
(3, 6, 8, 10) ('*', '+', '-') [24] [18]
(3, 6, 9, 3) ('+', '-', '*') [24] [30]
(3, 6, 9, 3) ('*', '/', '+') [6.0] [24.0]
(3, 6, 9, 3) ('-', '-', '*') [18] [24]
(3, 6, 9, 3) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 9, 5) ('*', '-', '+') [24] [42]
(3, 6, 9, 6) ('+', '+', '+') [24] [24]
(3, 6, 9, 8) ('/', '-', '*') [22.0] [24.0]
(3, 6, 10, 2) ('*', '/', '+') [6.0] [24.0]
(3, 6, 10, 2) ('/', '*', '+') [24.0] [0.66666666666666663]
(3, 6, 10, 4) ('*', '-', '+') [24] [42]
(3, 6, 10, 5) ('+', '+', '+') [24] [24]
(3, 7, 1, 1) ('*', '+', '*') [24] [10]
(3, 7, 1, 1) ('*', '+', '/') [24.0] [10.0]
(3, 7, 1, 2) ('+', '*', '+') [24] [24]
(3, 7, 1, 2) ('*', '+', '-') [24] [10]
(3, 7, 1, 3) ('+', '*', '*') [24] [24]
(3, 7, 1, 3) ('+', '*', '/') [24.0] [24.0]
(3, 7, 1, 4) ('+', '*', '-') [24] [24]
(3, 7, 1, 5) ('*', '-', '+') [-3] [24]
(3, 7, 1, 6) ('*', '-', '*') [-3] [24]
(3, 7, 1, 6) ('*', '-', '/') [-3.0] [24.0]
(3, 7, 1, 7) ('*', '-', '-') [-3] [24]
(3, 7, 2, 1) ('+', '*', '+') [24] [24]
(3, 7, 2, 2) ('*', '+', '/') [24.0] [10.0]
(3, 7, 2, 3) ('*', '+', '-') [24] [10]
(3, 7, 2, 3) ('*', '-', '*') [-3] [24]
(3, 7, 2, 4) ('*', '-', '+') [-3] [24]
(3, 7, 2, 5) ('+', '*', '-') [24] [24]
(3, 7, 2, 6) ('+', '*', '/') [24.0] [24.0]
(3, 7, 2, 7) ('+', '+', '*') [24] [24]
(3, 7, 2, 8) ('*', '-', '-') [-3] [24]
(3, 7, 2, 10) ('+', '-', '*') [16] [24]
(3, 7, 2, 10) ('-', '+', '*') [24] [10]
(3, 7, 3, 1) ('+', '*', '*') [24] [24]
(3, 7, 3, 2) ('*', '-', '*') [-3] [24]
(3, 7, 3, 3) ('*', '+', '/') [24.0] [10.0]
(3, 7, 3, 3) ('*', '-', '+') [-3] [24]
(3, 7, 3, 4) ('*', '+', '-') [24] [10]
(3, 7, 3, 5) ('*', '-', '*') [24] [60]
(3, 7, 3, 6) ('+', '*', '-') [24] [24]
(3, 7, 3, 9) ('+', '*', '/') [24.0] [24.0]
(3, 7, 3, 9) ('*', '-', '-') [-3] [24]
(3, 7, 4, 2) ('*', '-', '+') [-3] [24]
(3, 7, 4, 4) ('*', '+', '/') [24.0] [10.0]
(3, 7, 4, 5) ('+', '-', '*') [16] [24]
(3, 7, 4, 5) ('*', '+', '-') [24] [10]
(3, 7, 4, 5) ('-', '+', '*') [24] [10]
(3, 7, 4, 7) ('+', '*', '-') [24] [24]
(3, 7, 4, 7) ('+', '-', '*') [24] [32]
(3, 7, 4, 7) ('-', '-', '*') [18] [24]
(3, 7, 4, 10) ('+', '+', '+') [24] [24]
(3, 7, 4, 10) ('*', '-', '-') [-3] [24]
(3, 7, 5, 1) ('*', '-', '+') [-3] [24]
(3, 7, 5, 3) ('*', '-', '*') [24] [60]
(3, 7, 5, 4) ('+', '-', '*') [16] [24]
(3, 7, 5, 4) ('-', '+', '*') [24] [10]
(3, 7, 5, 5) ('*', '+', '/') [24.0] [10.0]
(3, 7, 5, 6) ('*', '+', '-') [24] [10]
(3, 7, 5, 8) ('+', '*', '-') [24] [24]
(3, 7, 5, 9) ('+', '+', '+') [24] [24]
(3, 7, 5, 9) ('-', '*', '*') [312] [24]
(3, 7, 5, 10) ('*', '-', '+') [24] [60]
(3, 7, 6, 1) ('*', '-', '*') [-3] [24]
(3, 7, 6, 6) ('*', '+', '/') [24.0] [10.0]
(3, 7, 6, 7) ('*', '+', '-') [24] [10]
(3, 7, 6, 8) ('+', '+', '+') [24] [24]
(3, 7, 6, 9) ('+', '*', '-') [24] [24]
(3, 7, 6, 9) ('*', '-', '+') [24] [60]
(3, 7, 7, 2) ('+', '+', '*') [24] [24]
(3, 7, 7, 4) ('+', '-', '*') [24] [32]
(3, 7, 7, 4) ('-', '-', '*') [18] [24]
(3, 7, 7, 7) ('+', '+', '+') [24] [24]
(3, 7, 7, 7) ('*', '+', '/') [24.0] [10.0]
(3, 7, 7, 8) ('*', '+', '-') [24] [10]
(3, 7, 7, 8) ('*', '*', '/') [24.0] [24.0]
(3, 7, 7, 8) ('*', '-', '+') [24] [60]
(3, 7, 7, 8) ('*', '/', '*') [24.0] [130.66666666666669]
(3, 7, 7, 8) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 7, 7, 10) ('+', '*', '-') [24] [24]
(3, 7, 8, 6) ('+', '+', '+') [24] [24]
(3, 7, 8, 7) ('*', '-', '+') [24] [60]
(3, 7, 8, 7) ('*', '/', '*') [24.0] [130.66666666666669]
(3, 7, 8, 7) ('/', '/', '*') [2.6666666666666665] [24.0]
(3, 7, 8, 8) ('*', '+', '/') [24.0] [10.0]
(3, 7, 8, 9) ('*', '+', '-') [24] [10]
(3, 7, 9, 5) ('+', '+', '+') [24] [24]
(3, 7, 9, 5) ('-', '*', '*') [312] [24]
(3, 7, 9, 6) ('*', '-', '+') [24] [60]
(3, 7, 9, 9) ('*', '+', '/') [24.0] [10.0]
(3, 7, 9, 10) ('*', '+', '-') [24] [10]
(3, 7, 10, 2) ('+', '-', '*') [16] [24]
(3, 7, 10, 2) ('-', '+', '*') [24] [10]
(3, 7, 10, 4) ('+', '+', '+') [24] [24]
(3, 7, 10, 5) ('*', '-', '+') [24] [60]
(3, 7, 10, 10) ('+', '-', '+') [16] [24]
(3, 7, 10, 10) ('*', '+', '/') [24.0] [10.0]
(3, 7, 10, 10) ('-', '+', '+') [24] [10]
(3, 8, 1, 1) ('+', '*', '-') [3] [24]
(3, 8, 1, 1) ('*', '+', '-') [24] [0]
(3, 8, 1, 1) ('*', '*', '*') [24] [24]
(3, 8, 1, 1) ('*', '*', '/') [24.0] [24.0]
(3, 8, 1, 2) ('*', '*', '-') [24] [24]
(3, 8, 1, 8) ('*', '/', '+') [3.375] [24.0]
(3, 8, 1, 8) ('/', '*', '+') [24.0] [0.375]
(3, 8, 1, 9) ('*', '/', '*') [3.375] [24.0]
(3, 8, 1, 9) ('*', '/', '/') [3.375] [24.0]
(3, 8, 1, 9) ('/', '*', '*') [24.0] [0.375]
(3, 8, 1, 9) ('/', '*', '/') [24.0] [0.375]
(3, 8, 1, 10) ('*', '/', '-') [3.375] [24.0]
(3, 8, 1, 10) ('/', '*', '-') [24.0] [0.375]
(3, 8, 2, 2) ('+', '*', '-') [3] [24]
(3, 8, 2, 2) ('*', '+', '-') [24] [0]
(3, 8, 2, 2) ('*', '*', '/') [24.0] [24.0]
(3, 8, 2, 3) ('*', '*', '-') [24] [24]
(3, 8, 2, 7) ('*', '/', '+') [3.375] [24.0]
(3, 8, 2, 7) ('/', '*', '+') [24.0] [0.375]
(3, 8, 2, 8) ('*', '-', '*') [24] [80]
(3, 8, 3, 3) ('+', '*', '-') [3] [24]
(3, 8, 3, 3) ('*', '+', '-') [24] [0]
(3, 8, 3, 3) ('*', '*', '/') [24.0] [24.0]
(3, 8, 3, 3) ('*', '/', '*') [3.375] [24.0]
(3, 8, 3, 3) ('/', '*', '*') [24.0] [0.375]
(3, 8, 3, 4) ('*', '*', '-') [24] [24]
(3, 8, 3, 6) ('*', '/', '+') [3.375] [24.0]
(3, 8, 3, 6) ('/', '*', '+') [24.0] [0.375]
(3, 8, 3, 10) ('+', '+', '+') [24] [24]
(3, 8, 4, 4) ('+', '*', '-') [3] [24]
(3, 8, 4, 4) ('*', '+', '-') [24] [0]
(3, 8, 4, 4) ('*', '*', '/') [24.0] [24.0]
(3, 8, 4, 4) ('*', '-', '*') [24] [80]
(3, 8, 4, 5) ('*', '*', '-') [24] [24]
(3, 8, 4, 5) ('*', '/', '+') [3.375] [24.0]
(3, 8, 4, 5) ('/', '*', '+') [24.0] [0.375]
(3, 8, 4, 9) ('+', '+', '+') [24] [24]
(3, 8, 5, 4) ('*', '/', '+') [3.375] [24.0]
(3, 8, 5, 4) ('/', '*', '+') [24.0] [0.375]
(3, 8, 5, 5) ('+', '*', '-') [3] [24]
(3, 8, 5, 5) ('*', '+', '-') [24] [0]
(3, 8, 5, 5) ('*', '*', '/') [24.0] [24.0]
(3, 8, 5, 6) ('*', '*', '-') [24] [24]
(3, 8, 5, 7) ('-', '+', '*') [40] [24]
(3, 8, 5, 7) ('-', '-', '*') [24] [30]
(3, 8, 5, 8) ('+', '+', '+') [24] [24]
